,formula_unedited,formula,space group,target
643,Li6.15La3Zr1.75Ta0.25Ga0.2O12,Li6.15La3Zr1.75Ta0.25Ga0.2O12,230.0,-3.3872161432802645
644,Li6.15La3Zr1.75Ta0.25Al0.2O12,Li6.15La3Zr1.75Ta0.25Al0.2O12,230.0,-3.431798275933005
646,Li6.16Al0.28La3Zr2O12,Li6.16Al0.28La3Zr2O12,230.0,-3.214670164989233
648,Li7La3Zr1.9222Al0.0778O12,Li7La3Zr1.9222Al0.0778O12,230.0,-3.8013429130455774
649,Li7La3Zr1.8599Al0.1401O12,Li7La3Zr1.8599Al0.1401O12,230.0,-3.494850021680094
650,Li6.06Al0.2La3Zr2O12,Li6.06Al0.2La3Zr2O12,230.0,-3.3979400086720375
652,Nd3Zr2Al0.5Li5.5O12,Nd3Zr2Al0.5Li5.5O12,230.0,-4.4089353929735005
653,(Li6.26Al0.24)La3Zr2O12,Li6.26Al0.24La3Zr2O12,230.0,-3.5086383061657274
654,Li6La3Nb1.5Y0.5O12,Li6La3Nb1.5Y0.5O12,230.0,-3.72584215073632
655,Li5.2La3Nb1.9Y0.1O12,Li5.2La3Nb1.9Y0.1O12,230.0,-4.1944991418416
656,Li5.4La3Nb1.8Y0.2O12,Li5.4La3Nb1.8Y0.2O12,230.0,-4.17134010346468
657,Li5.5La3Nb1.75Y0.25O12,Li5.5La3Nb1.75Y0.25O12,230.0,-4.037157318798758
658,Li6.5La3Nb1.25Y0.75O12,Li6.5La3Nb1.25Y0.75O12,230.0,-3.4647058799572297
659,Li6Ba0.5Sr0.5La2Ta2O12,Li6Ba0.5Sr0.5La2Ta2O12,230.0,-5.1487416512809245
667,Li5.74La3Zr1.5Ta0.5O12,Li5.74La3Zr1.5Ta0.5O12,230.0,-3.0443122496864943
668,La3Li5.08Ta1.51Zr0.39O12,La3Li5.08Ta1.51Zr0.39O12,230.0,-3.987162775294828
669,Li51.2Al1.6La24Zr16O96,Li51.2Al1.6La24Zr16O96,230.0,-3.595166283380062
670,Li49.6Al1.6La24Zr14.4Ta1.6O96,Li49.6Al1.6La24Zr14.4Ta1.6O96,230.0,-3.211831628858832
671,Li6.5La3Hf1.5Ta0.5O12,Li6.5La3Hf1.5Ta0.5O12,230.0,-3.3979400086720375
672,Li6.5La3Sn1.5Ta0.5O12,Li6.5La3Sn1.5Ta0.5O12,230.0,-3.721246399047171
674,Li5.3La3Ta1.85Sm0.15O12,Li5.3La3Ta1.85Sm0.15O12,230.0,-5.148130399270234
675,Li5.5La3Ta1.75Sm0.25O12,Li5.5La3Ta1.75Sm0.25O12,230.0,-5.286509456906058
676,Li5.70La3Ta1.65Sm0.35O12,Li5.7La3Ta1.65Sm0.35O12,230.0,-4.667561540084395
677,Li5.90La3Ta1.55Sm0.45O12,Li5.9La3Ta1.55Sm0.45O12,230.0,-4.928117992693875
678,Li6.10La3Ta1.45Sm0.55O12,Li6.1La3Ta1.45Sm0.55O12,230.0,-4.853871964321762
681,Li5La3Nb1.95Y0.05O12,Li5La3Nb1.95Y0.05O12,230.0,-4.87942606879415
683,Li5La3Nb1.85Y0.15O12,Li5La3Nb1.85Y0.15O12,230.0,-5.23284413391782
684,Li5La3Nb1.8Y0.2O12,Li5La3Nb1.8Y0.2O12,230.0,-5.043351420794797
685,Li5La3Nb1.75Y0.25O12,Li5La3Nb1.75Y0.25O12,230.0,-5.025949097207123
686,Li6.24La3Zr2Al0.24O11.98,Li6.24La3Zr2Al0.24O11.98,230.0,-3.3979400086720375
687,Li7La3Zr1.7Ga0.3O12,Li7La3Zr1.7Ga0.3O12,230.0,-4.42021640338319
688,Li7La3Zr1.6Ga0.4O12,Li7La3Zr1.6Ga0.4O12,230.0,-4.356547323513813
689,Li7La3Zr1.5Ga0.5O12,Li7La3Zr1.5Ga0.5O12,230.0,-4.050609993355088
690,Li7La3Zr1Ga1O12,Li7La3ZrGaO12,230.0,-3.2676062401770314
691,La3Zr2Ga0.5Li5.5O12,La3Zr2Ga0.5Li5.5O12,230.0,-4.0
697,Li6.29Al0.07La3Zr1.75Te0.25O12,Li6.29Al0.07La3Zr1.75Te0.25O12,230.0,-3.3979400086720375
698,Li6.65La2.75Ba0.25Zr1.4Ta0.5Nb0.1O12,Li6.65La2.75Ba0.25Zr1.4Ta0.5Nb0.1O12,230.0,-3.2781893847874533
700,Li6.4La3Zr1.4Ta0.5Nb0.1O12,Li6.4La3Zr1.4Ta0.5Nb0.1O12,230.0,-3.3526170298853804
701,Li6.4La3Zr1.4Ta0.4Nb0.2O12,Li6.4La3Zr1.4Ta0.4Nb0.2O12,230.0,-3.3419886033428874
702,Li6.4La3Zr1.4Ta0.3Nb0.3O12,Li6.4La3Zr1.4Ta0.3Nb0.3O12,230.0,-3.217527375833714
705,Li7.131La3Zr2O12Al0.244,Li7.131La3Zr2O12Al0.244,230.0,-4.111820506081675
706,Li6.949La3Zr2O12Al0.262,Li6.949La3Zr2O12Al0.262,230.0,-3.6478174818886377
707,Li6.835La3Zr2O12Al0.231,Li6.835La3Zr2O12Al0.231,230.0,-3.657577319177794
708,Li6.660La3Zr2O12Al0.258,Li6.66La3Zr2O12Al0.258,230.0,-3.8210230527068307
724,Li2.9Ca0.05InBr6,Li2.9Ca0.05InBr6,,-3.6655462488490693
725,Li2.86Ca0.07InBr6,Li2.86Ca0.07InBr6,,-3.393618634889395
726,Li2.8Ca0.1InBr6,Li2.8Ca0.1InBr6,,-3.5228787452803374
727,Li2.7Ca0.15InBr6,Li2.7Ca0.15InBr6,,-4.15676722190199
728,Li3.9Zn0.05GeS4,Li3.9Zn0.05GeS4,,-6.565431095965801
729,Li3.8Zn0.1GeS4,Li3.8Zn0.1GeS4,,-7.002176919254275
730,Li3.6Zn0.2GeS4,Li3.6Zn0.2GeS4,,-7.229147988357856
731,Li2GeS3,Li2GeS3,,-8.013228265733755
732,Li2ZnGeS4,Li2ZnGeS4,,-8.853871964321762
733,Li9.6P3S12,Li9.6P3S12,,-2.9208187539523753
742,Li1.2Ge0.2Ti1.8(PO4)3,Li1.2Ge0.2Ti1.8P3O12,,-4.100179497572904
743,Li1.5Ge0.5Ti1.5(PO4)3,Li1.5Ge0.5Ti1.5P3O12,,-3.721246399047171
746,Li3Cl0.5Br0.5O,Li3Cl0.5Br0.5O,,-2.712198270069774
747,Li3OCl,Li3OCl,,-3.832682665251824
748,Li3OCl0.5Br0.5,Li3OCl0.5Br0.5,,-3.022733787572707
749,Li6.6La2.6Ce0.4Zr2O12,Li6.6La2.6Ce0.4Zr2O12,,-4.841637507904751
751,80Li2S * 20P2S5,Li160S85P2,,-3.1426675035687315
754,Li2S*P2S5*P2S3,Li2S9P4,,-2.2676062401770314
755,Li2S*P2S5*Li3N,Li5S6P2N,,-2.853871964321762
758,Li6.88La3Zr1.88Nb0.12O12,Li6.88La3Zr1.88Nb0.12O12,,-3.2225731776106885
759,Li6.75La3Zr1.75Nb0.25O12,Li6.75La3Zr1.75Nb0.25O12,,-3.1129456219490432
760,Li6.62La3Zr1.62Nb0.38O12,Li6.62La3Zr1.62Nb0.38O12,,-3.3555614105321614
761,Li6.5La3Zr1.5Nb0.5O12,Li6.5La3Zr1.5Nb0.5O12,,-3.5257837359237447
762,Li6La3ZrNbO12,Li6La3ZrNbO12,,-3.8239087409443187
764,Li7La3Hf2O12,Li7La3Hf2O12,,-3.619788758288394
765,Li7GePS8,Li7GePS8,,-2.154901959985743
766,Li10(Ge0.95Si0.05)P2S12,Li10Ge0.95Si0.05P2S12,,-2.0639892042847903
767,Li10(Ge0.9Si0.1)P2S12,Li10Ge0.9Si0.1P2S12,,-2.0931264652779293
768,Li10(Ge0.8Si0.2)P2S12,Li10Ge0.8Si0.2P2S12,,-2.137868620686963
769,Li10(Ge0.7Si0.3)P2S12,Li10Ge0.7Si0.3P2S12,,-2.2350770153501114
770,Li10(Ge0.6Si0.4)P2S12,Li10Ge0.6Si0.4P2S12,,-2.2806687130162735
771,Li10(Ge0.5Si0.5)P2S12,Li10Ge0.5Si0.5P2S12,,-2.3767507096020997
772,Li10(Ge0.2Si0.8)P2S12,Li10Ge0.2Si0.8P2S12,,-2.317854923626168
773,Li10(Ge0.95Sn0.05)P2S12,Li10Ge0.95Sn0.05P2S12,,-2.1079053973095196
774,Li10(Ge0.9Sn0.1)P2S12,Li10Ge0.9Sn0.1P2S12,,-2.1232050237992994
775,Li10(Ge0.8Sn0.2)P2S12,Li10Ge0.8Sn0.2P2S12,,-2.1511952989481964
776,Li10(Ge0.7Sn0.3)P2S12,Li10Ge0.7Sn0.3P2S12,,-2.187755303199631
777,Li10(Ge0.5Sn0.5)P2S12,Li10Ge0.5Sn0.5P2S12,,-2.2097148359667584
778,Li10(Ge0.4Sn0.6)P2S12,Li10Ge0.4Sn0.6P2S12,,-2.2395775165767877
779,Li10(Ge0.3Sn0.7)P2S12,Li10Ge0.3Sn0.7P2S12,,-2.2549252084179425
780,Li10(Ge0.2Sn0.8)P2S12,Li10Ge0.2Sn0.8P2S12,,-2.321481620959886
782,0.58(Li2O) 0.42(P2O5),Li1.16P0.84O2.68,,-7.698970004336019
783,0.6(Li2O) 0.4(P2O5),Li1.2P0.8O2.6,,-7.522878745280337
784,0.63(Li2O) 0.37(P2O5),Li1.26P0.74O2.48,,-6.886056647693163
785,0.66(Li2O) 0.34(P2O5),Li1.32P0.68O2.3600000000000003,,-6.638272163982407
786,0.7(Li2O) 0.3(P2O5),Li1.4P0.6O2.2,,-6.522878745280337
795,Li2O-P2O5,Li2O6P2,,-8.958607314841775
796,0.58Li2O-0.42P2O5,Li1.16O2.68P0.84,,-7.698970004336019
797,0.6Li2O-0.4P2O5,Li1.2O2.6P0.8,,-7.522878745280337
798,0.63Li2O-0.37P2O5,Li1.26O2.48P0.74,,-6.886056647693163
799,0.66Li2O-0.34P2O5,Li1.32O2.3600000000000003P0.68,,-6.638272163982407
800,0.7Li2O-0.3P2O5,Li1.4O2.2P0.6,,-6.522878745280337
809,Li6.55La3Zr2Ga0.15O12,Li6.55La3Zr2Ga0.15O12,,-2.886056647693163
810,Li6.40La3Zr2Ga0.2O12,Li6.4La3Zr2Ga0.2O12,,-3.0457574905606752
811,Li6.10La3Zr2Ga0.25O12,Li6.1La3Zr2Ga0.25O12,,-4.154901959985743
817,Li(In0.62Li1.38)Br3.92,LiIn0.62Li1.38Br3.92,,-5.309803919971486
819,Li3InBr4Cl2,Li3InBr4Cl2,,-5.120330794367947
820,Li3InBr3Cl3,Li3InBr3Cl3,,-3.9430951486635273
821,Li3InBr2.5Cl3.5,Li3InBr2.5Cl3.5,,-5.443697499232713
822,Li3InBr2Cl4,Li3InBr2Cl4,,-7.161780778092374
823,Li1.8Mg1.1Cl4,Li1.8Mg1.1Cl4,,-5.818156412055227
824,Li1.6Mg1.2Cl4,Li1.6Mg1.2Cl4,,-5.512861624522814
825,Li1.34Mg1.33Cl4,Li1.34Mg1.33Cl4,,-5.512861624522814
826,Li1.9Mn1.05Cl4,Li1.9Mn1.05Cl4,,-5.336299074610352
827,Li1.72Mn1.14Cl4,Li1.72Mn1.14Cl4,,-5.441291429466834
828,Li1.6Mn1.2Cl4,Li1.6Mn1.2Cl4,,-4.838631997765025
829,Li1.52Mn1.24Cl4,Li1.52Mn1.24Cl4,,-4.732828271596986
830,Li1.34Mn1.33Cl4,Li1.34Mn1.33Cl4,,-5.019088062223156
831,Li1.94Cl1.03Cl4,Li1.94Cl1.03Cl4,,-5.591760034688151
832,Li1.90Cd1.05Cl4,Li1.9Cd1.05Cl4,,-5.455931955649724
833,Li2OHBrF,Li2OHBrF,,-6.1487416512809245
834,Li2OHBr0.99F0.01,Li2OHBr0.99F0.01,,-6.03810452633215
835,Li2OHBr0.98F0.02,Li2OHBr0.98F0.02,,-5.954677021213342
836,Li2OHBr0.95F0.05,Li2OHBr0.95F0.05,,-6.170696227168975
837,Li2OHBr0.9F0.1,Li2OHBr0.9F0.1,,-6.167491087293763
838,Li2OHBr0.8F0.2,Li2OHBr0.8F0.2,,-6.2644011003018205
839,Li3(OH)2Cl,Li3O2H2Cl,,-7.565431095965801
840,Li5(OH)3Cl2,Li5O3H3Cl2,,-7.598599459218456
841,Li2OHCl,Li2OHCl,,-7.368556230986828
842,Li5(OH)2Cl3,Li5O2H2Cl3,,-6.8297382846050425
843,Li3OHCl2,Li3OHCl2,,-7.049635145623877
844,Li3.7Zn0.15GeO4,Li3.7Zn0.15GeO4,,-6.334419008982047
845,Li3.5Zn0.25GeO4,Li3.5Zn0.25GeO4,,-6.616184634019569
846,Li3.1Zn0.45GeO4,Li3.1Zn0.45GeO4,,-7.004803708402821
847,Li2.8Zn0.6GeO4,Li2.8Zn0.6GeO4,,-6.896196279044043
848,Li2.6Zn0.7GeO4,Li2.6Zn0.7GeO4,,-7.2373214362725635
849,Li2.3Zn0.85GeO4,Li2.3Zn0.85GeO4,,-8.373659632624957
850,Li7La2.75Ca0.25Zr1.75Nb0.25O12,Li7La2.75Ca0.25Zr1.75Nb0.25O12,,-3.657577319177794
852,Li3V2(PO4)3,Li3V2P3O12,,-6.679853713888946
853,Li3V1.8Al0.2(PO4)3,Li3V1.8Al0.2P3O12,,-5.72584215073632
854,Li3V1.6Al0.4(PO4)3,Li3V1.6Al0.4P3O12,,-5.20690839982342
855,Li3V1.4Al0.6(PO4)3,Li3V1.4Al0.6P3O12,,-6.029653123769907
857,0.3 Li2S * 0.7 SiS2,Li0.6Si0.7S1.7,,-5.795880017344075
858,0.4 Li2S * 0.6 SiS2,Li0.8Si0.6S1.6,,-4.552841968657781
859,0.5 Li2S * 0.5 SiS2,LiSi0.5S1.5,,-4.0
860,0.6 Li2S * 0.4 SiS2,Li1.2Si0.4S1.4,,-3.3010299956639813
861,(2Li2S-P2S5),Li4P2S7,,-3.9507819773298185
862,(2Li2S-P2S5)0.85(LiI)0.15,Li3.55P1.7S5.95I0.15,,-3.6289321377282637
863,(2Li2S-P2S5)0.75(LiI)0.25,Li3.25P1.5S5.25I0.25,,-3.402304814074488
864,(2Li2S-P2S5)0.60(LiI)0.40,Li2.8P1.2S4.2I0.4,,-3.1191864077192086
865,(2Li2S-P2S5)0.55(LiI)0.45,Li2.65P1.1S3.85I0.45,,-2.9507819773298185
867,0.26B2S3 ? 0.3Li2S ? 0.44LiI,B0.52S1.08Li1.04I0.44,,-2.8041003475907664
868,0.26B2S3 ? 0.31Li2S ? 0.43LiI,B0.52S1.09Li1.05I0.43,,-3.097453220686009
869,0.27B2S3 ? 0.32Li2S ? 0.41LiI,B0.54S1.1300000000000001Li1.05I0.41,,-3.3716110699496884
871,0.1 LiBr-0.45 SiS2-0.45 Li2S,Br0.1LiS1.35Si0.45,,-3.721246399047171
872,0.2 LiBr-0.4 SiS2-0.4 Li2S,Br0.2LiS1.2Si0.4,,-3.677780705266081
873,0.25 LiBr-0.38 SiS2-0.38 Li2S,Br0.25Li1.01S1.14Si0.38,,-3.619788758288394
874,0.3 LiBr-0.3 SiS2-0.35 Li2S,Br0.3LiS0.95Si0.3,,-3.494850021680094
875,0.35 LiBr-0.33 SiS2-0.33 Li2S,Br0.35Li1.01S0.99Si0.33,,-3.638272163982407
876,0.4 LiBr-0.3 SiS2-0.3 Li2S,Br0.4LiS0.9Si0.3,,-3.958607314841775
878,0.9(SiS2-Li2S)-0.1LiCl,Si0.9S2.8Li2.1Cl0.1,,-3.7351821769904636
879,0.8(SiS2-Li2S)-0.2LiCl,Si0.8S2.6Li2.2Cl0.2,,-3.6289321377282637
880,0.75(SiS2-Li2S)-0.25LiCl,Si0.75S2.5Li2.25Cl0.25,,-3.575118363368933
881,0.7(SiS2-Li2S)-0.3LiCl,Si0.7S2.4Li2.3Cl0.3,,-3.632644078973981
882,0.65(SiS2-Li2S)-0.35LiCl,Si0.65S2.3Li2.35Cl0.35,,-3.749579997691106
883,0.6(SiS2-Li2S)-0.4LiCl,Si0.6S2.2Li2.4Cl0.4,,-4.031517051446065
884,(0.4SiS2-0.6Li2S),Si0.4Li1.2S1.4,,-3.275724130399211
885,0.9(0.4SiS2-0.6Li2S)-0.1LiI,Si0.36S1.32Li1.3I0.1,,-3.1870866433571443
886,0.8(0.4SiS2-0.6Li2S)-0.2LiI,Si0.32S1.24Li1.4I0.2,,-3.113509274827518
887,0.7(0.4SiS2-0.6Li2S)-0.3LiI,Si0.28S1.16Li1.5I0.3,,-2.939302159646388
888,0.6(0.4SiS2-0.6Li2S)-0.4LiI,Si0.24S1.08Li1.6I0.4,,-2.749579997691106
889,0.55(0.4SiS2-0.6Li2S)-0.45LiI,Si0.22S1.04Li1.65I0.45,,-2.85078088734462
890,0.24SiS2-0.36Li2S-0.4LiI,I0.4Li1.12S0.84Si0.24,,-2.744727494896694
891,0.28SiS2-0.42Li2S-0.30LiI,I0.3Li1.14S0.98Si0.28,,-2.744727494896694
893,0.27SiS2-0.03Al2S3-0.30Li2S-0.40LiI,Al0.06I0.4LiS0.9299999999999999Si0.27,,-2.9208187539523753
894,0.21SiS2-0.09B2S3-0.30Li2S-0.40LiI,B0.18I0.4LiS0.99Si0.21,,-2.769551078621726
895,0.30Li2S-0.7GeS???2,Li0.6Ge0.7S1.7,,-6.356547323513812
898,0.3Li2S-0.7P2S5,Li0.6S3.8P1.4,,-1.7695510786217261
927,0.95(0.6Li2S-0.4SiS2)-0.05Li2SO4,Li1.24S1.42Si0.4O0.2,,-3.343901797987168
928,0.9(0.6Li2S-0.4SiS2)-0.1Li2SO4,Li1.28S1.44Si0.4O0.4,,-4.327902142064283
929,0.5Li2O-0.1TiO2-0.4P2O5,LiO2.7P0.8Ti0.1,,-7.246416941107094
930,0.5025Li2O-0.0025Al2O3-0.095TiO2-0.4P2O5,Al0.005Li1.005O2.7P0.8Ti0.095,,-7.806875401645538
931,0.505Li2O-0.005Al2O3-0.09TiO2-0.4P2O5,Al0.01Li1.01O2.7P0.8Ti0.09,,-6.749579997691106
932,0.5075Li2O-0.0075Al2O3-0.085TiO2-0.4P2O5,Al0.015Li1.015O2.7P0.8Ti0.085,,-6.600326278518962
933,0.51Li2O-0.01Al2O3-0.08TiO2-0.4P2O5,Al0.02Li1.02O2.7P0.8Ti0.08,,-6.801342913045577
934,0.515Li2O-0.015Al2O3-0.07TiO2-0.4P2O5,Al0.03Li1.03O2.7P0.8Ti0.07,,-6.903089986991944
935,0.525Li2O-0.025Al2O3-0.05TiO2-0.4P2O5,Al0.05Li1.05O2.7P0.8Ti0.05,,-6.663540266151471
936,0.53Li2O-0.03Al2O3-0.04TiO2-0.4P2O5,Al0.06Li1.06O2.7P0.8Ti0.04,,-6.565431095965801
937,0.54Li2O-0.04Al2O3-0.02TiO2-0.4P2O5,Al0.08Li1.08O2.7P0.8Ti0.02,,-6.705533773838407
938,0.545Li2O-0.045Al2O3-0.01TiO2-0.4P2O5,Al0.09Li1.09O2.7P0.8Ti0.01,,-7.146301788223826
966,(0.67Li2S-0.33SiS2)-(0.75Li2S-0.25P2S5),Li2.84S3.33Si0.33P0.5,,-2.9208187539523753
967,0.2Li3N-0.8SiS2,Li0.6000000000000001N0.2Si0.8S1.6,,-5.835647144215563
968,0.3Li3N-0.7SiS2,Li0.8999999999999999N0.3Si0.7S1.4,,-4.527243550682788
969,0.4Li3N-0.6SiS2,Li1.2000000000000002N0.4Si0.6S1.2,,-3.562249437179612
970,0.5Li3N-0.5SiS2,Li1.5N0.5Si0.5S,,-4.349692476868063
971,0.6Li3N-0.4SiS2,Li1.7999999999999998N0.6Si0.4S0.8,,-7.647817481888637
972,0.6Li2S-0.4P2S3,Li1.2S1.8000000000000003P0.8,,-5.2441251443275085
973,0.63Li2S-0.37P2S3,Li1.26S1.7399999999999998P0.74,,-4.5934598195660445
974,0.667Li2S-0.333P2S3,Li1.334S1.6660000000000001P0.666,,-3.958607314841775
975,0.7Li2S-0.3P2S3,Li1.4S1.5999999999999999P0.6,,-4.102372908709558
976,0.75Li2S-0.25P2S3,Li1.5S1.5P0.5,,-4.294136287716081
978,0.555Li2S-0.4SiS2-0.045Li3N,Li1.245N0.045S1.355Si0.4,,-2.8239087409443187
979,0.525Li2S-0.4SiS2-0.075Li3N,Li1.275N0.075S1.3250000000000002Si0.4,,-3.0177287669604316
980,0.1Li2O-0.1LiCl-0.65B2O3-0.1SiO2-0.05Al2O3,Al0.1B1.3Cl0.1Li0.30000000000000004O2.4000000000000004Si0.1,,-3.721246399047171
982,0.75(0.7Li2O-0.3Li2S)-0.25P2S5,Li1.65O0.525S1.55P0.5,,-4.616184634019569
983,0.75(0.5Li2O-0.5Li2S)-0.25P2S5,Li1.75O0.375S1.75P0.5,,-4.548213564475709
984,0.75(0.4Li2O-0.6Li2S)-0.25P2S5,Li1.8O0.3S1.85P0.5,,-4.30189945437661
985,0.75(0.3Li2O-0.7Li2S)-0.25P2S5,Li1.85O0.225S1.95P0.5,,-4.051098239029787
986,0.75(0.2Li2O-0.8Li2S)-0.25P2S5,Li1.9O0.15S2.05P0.5,,-3.7878123955960423
987,0.75(0.1Li2O-0.9Li2S)-0.25P2S5,Li1.95O0.075S2.15P0.5,,-3.6439741428068775
989,0.45Li2-0.55SiS2,Li0.9Si0.55S1.1,,-3.96657624451305
990,0.5Li2-0.5SiS2,LiSi0.5S,,-3.473660722610156
991,0.55Li2-0.45SiS2,Li1.1Si0.45S0.9,,-3.185086818724926
992,0.60Li2-0.4SiS2,Li1.2Si0.4S0.8,,-2.9244530386074694
993,0.63Li2-0.37SiS2,Li1.26Si0.37S0.74,,-2.978810700930062
994,0.65Li2-0.35SiS2,Li1.3Si0.35S0.7,,-3.130181792020672
995,0.95(0.5Li2-0.5SiS2)-0.05(0.5Li2O-0.5P2O5),LiSi0.5SO2.525P,,-3.369572124974976
996,0.95(0.53Li2-0.47SiS2)-0.05(0.53Li2O-0.47P2O5),Li1.06Si0.47S0.94O2.376P0.94,,-3.2284125191187445
997,0.95(0.55Li2-0.45SiS2)-0.05(0.55Li2O-0.45P2O5),Li1.1Si0.45S0.9O2.277P0.9,,-2.9956786262173574
998,0.95(0.58Li2-0.42SiS2)-0.05(0.58Li2O-0.42P2O5),Li1.16Si0.42S0.84O2.129P0.84,,-2.9746941347352296
999,0.95(0.6Li2-0.4SiS2)-0.05(0.6Li2O-0.4P2O5),Li1.2Si0.4S0.8O2.03P0.8,,-2.9956786262173574
1000,0.95(0.63Li2-0.37SiS2)-0.05(0.63Li2O-0.37P2O5),Li1.26Si0.37S0.74O1.882P0.74,,-3.0599818449923366
1001,0.95(0.65Li2-0.35SiS2)-0.05(0.65Li2O-0.35P2O5),Li1.3Si0.35S0.7O1.782P0.7,,-3.272458742971444
1002,0.95(0.67Li2-0.33SiS2)-0.05(0.67Li2O-0.33P2O5),Li1.34Si0.33S0.66O1.684P0.66,,-3.701146923590293
1003,0.8(0.55Li2-0.45SiS2)-0.2(0.55Li2O-0.45P2O5),Li1.1Si0.45S0.9O2.36P0.9,,-4.103473782510445
1004,0.8(0.6Li2-0.4SiS2)-0.2(0.6Li2O-0.4P2O5),Li1.2Si0.4S0.8O2.12P0.8,,-4.114073660198569
1005,0.8(0.65Li2-0.35SiS2)-0.2(0.65Li2O-0.35P2O5),Li1.3Si0.35S0.7O1.88P0.7,,-4.283162276700476
1006,0.65Li2S-0.35P2S5,Li1.3S2.4P0.7,,-4.382999658879101
1007,0.675Li2S-0.325P2S5,Li1.35S2.3P0.65,,-4.105683937315562
1009,0.725Li2S-0.275P2S5,Li1.45S2.1P0.55,,-3.3458234581220396
1012,0.1LiI-0.9(0.6Li2S-0.4SiS2),Li1.18I0.1S1.34Si0.4,,-3.6289321377282637
1016,0.1LiI-0.9(0.5Li2S-0.5SiS2),LiI0.1S1.45Si0.5,,-4.399027104313252
1019,Li6Si2S7,Li6Si2S7,,-3.3861581781239307
1020,0.95Li6Si2S7-0.05Li6B4O9,Li5.999999999999999Si1.9S6.6499999999999995B0.2O0.45,,-3.3861581781239307
1021,0.9Li6Si2S7-0.1Li6B4O9,Li6Si1.8S6.3B0.4O0.9,,-3.424812155072339
1022,0.875Li6Si2S7-0.125Li6B4O9,Li6Si1.75S6.125B0.5O1.125,,-3.5575202309355514
1023,0.75Li6Si2S7-0.25Li6B4O9,Li6Si1.5S5.25BO2.25,,-3.8477116556169433
1024,0.95Li6Si2S7-0.05Li6B4S9,Li5.999999999999999Si1.9S7.1B0.2,,-3.309803919971486
1025,0.925Li6Si2S7-0.075Li6B4S9,Li6.000000000000001Si1.85S7.15B0.3,,-3.4377071355435254
1026,0.9Li6Si2S7-0.1Li6B4S9,Li6Si1.8S7.2B0.4,,-3.3251388592621884
1027,0.875Li6Si2S7-0.125Li6B4S9,Li6Si1.75S7.25B0.5,,-3.3565473235138126
1028,0.75Li6Si2S7-0.25Li6B4S9,Li6Si1.5S7.5B,,-3.2992962828549808
1029,0.63Li6Si2S7-0.37Li6B4S9,Li6Si1.26S7.74B1.48,,-3.3575354797578787
1030,(Li2S)60(SiS2)28(P2S5)12,Li120S60Si28S56P24S60,,-2.910094888560602
1031,Li7La3Zr2O12?5 wt% LiPO3,Li15La6Zr4PO27,,-5.6020599913279625
1032,Li7La3Zr2O12?3 wt% 65Li2O???27B2O3???8SiO2,Li3.86La1.62Zr1.08O6.58B0.04Si0.01,,-4.823908740944319
1033,Li7La3Zr2O12?5 wt% 40.2Li2O???5.7Y2O3???54.1SiO2,Li3.76La1.58Zr1.06O6.48Y0.01Si0.05,,-4.6020599913279625
1035,0.667Li2S-0.333P2S5,Li1.334S2.332P0.666,,-4.4156687756324695
1039, (0.75Li2S-0.25P2S5),Li1.5P0.5S2,,-3.571865205971211
1040,0.95(0.75Li2S-0.25P2S5)-0.05LiBH4,Li1.475S1.962P0.5B0.05H0.2,,-3.400116927926312
1041,0.89(0.75Li2S-0.25P2S5)-0.11LiBH4,Li1.445S1.917P0.5B0.11H0.44,,-3.209011524911184
1042,0.67(0.75Li2S-0.25P2S5)-0.33LiBH4,Li1.335S1.752P0.5B0.33H1.32,,-2.9469215565165805
1043,Li7P2.9S10.85Mo0.01,Li7P2.9S10.85Mo0.01,,-2.318758762624413
1046,Li11AlP2S12,Li11AlP2S12,,-3.0958256317158366
1083,Li3.45Ge0.45P0.55S3.1Se0.9,Li3.45Ge0.45P0.55S3.1Se0.9,,-3.0087739243075053
1084,Li3.4Ge0.4P0.6S3.2Se0.8,Li3.4Ge0.4P0.6S3.2Se0.8,,-2.9318141382538383
1085,Li3.35Ge0.35P0.65S3.3Se0.7,Li3.35Ge0.35P0.65S3.3Se0.7,,-2.9208187539523753
1086,Li3.3Ge0.3P0.7S3.4Se0.6,Li3.3Ge0.3P0.7S3.4Se0.6,,-2.876148359032914
1087,Li3.25Ge0.25P0.75S3.5Se0.5,Li3.25Ge0.25P0.75S3.5Se0.5,,-3.2984320149440727
1088,Li3.20Ge0.20P0.8S3.6Se0.4,Li3.2Ge0.2P0.8S3.6Se0.4,,-2.96657624451305
1089,Li3.15Ge0.15P0.85S3.7Se0.3,Li3.15Ge0.15P0.85S3.7Se0.3,,-3.0883098412461387
1090,Li3.1Ge0.1P0.9S3.8Se0.2,Li3.1Ge0.1P0.9S3.8Se0.2,,-2.9469215565165805
1091,Li3.05Ge0.05P0.95S3.9Se0.1,Li3.05Ge0.05P0.95S3.9Se0.1,,-2.85078088734462
1093,0.8Li2O-0.2P2S5,Li1.6O0.8P0.4S,,-4.8124792791635365
1094,0.05Li2S-0.75Li2O-0.2P2S5,Li1.6O0.75P0.4S1.05,,-4.856985199745905
1095,0.1Li2S-0.7Li2O-0.2P2S5,Li1.5999999999999999O0.7P0.4S1.1,,-4.798602875679548
1096,0.15Li2S-0.65Li2O-0.2P2S5,Li1.6O0.65P0.4S1.15,,-4.634512015109101
